Code,Name,Country
395,Lichtenvoorde-Groenlo,NL
248,Geleen-Lutterade,NL
1217,Lutterade aansl.,NL
1218,Lutterade racc. DSM,NL
387,Leeuwarden,NL
1203,Leeuwarden Camminghaburen,NL
1213,Lewedorp,NL
1232,Markbrug - tussen Zevenbergen en Oudenbosch,NL
419,Maarssen,NL
1243,Muiderberg aansl.,NL
1224,Maasbrug Ravenstein Oostzijde,NL
1222,Maasbracht,NL
99962,Meteren Betuweroute aansluiting Noord,NL
99963,Meteren Betuweroute aansluiting Zuid,NL
1240,Moordrecht aansl.,NL
1241,Moordrecht aansl. Zuid,NL
436,Middelburg,NL
1238,Moerdijkbrug Zuid aansl.,NL
1237,Moerdijk,NL
1242,Moordrecht overloopw.,NL
1244,Muiderstraatweg aansl.,NL
434,Meerssen,NL
427,Mantgum,NL
1233,Markelo,NL
1236,Merwedekanaalbrug - bij Arkel,NL
1383,Musselkanaal-Valthermond,NL
1234,Meerlo-Tienray,NL
1239,Mook Molenhoek,NL
435,Meppel,NL
1235,Meppel aansl.,NL
428,Mariënberg,NL
1220,Maarn goed. empl.,NL
417,Maarn,NL
424,Maastricht,NL
1221,Maas brug b/o bij Maastricht,NL
1225,Maastricht grens,NL
430,Martenshoek,NL
1227,Maastricht Noord,NL
426,Maastricht Randwijck,NL
1228,Maastricht racc. Beatrixhaven,NL
1226,Maastricht Lijnwerkplaats,NL
1229,Maasvlakte aansl.,NL
1231,Maasvlakte Prinses Amaliahaven,NL
1359,Maasvlakte Prinses Amaliahaven noord,NL
1365,Maasvlakte Prinses Amaliahaven oost,NL
1366,Maasvlakte Prinses Amaliahaven west,NL
1360,Maasvlakte Prinses Amaliahaven zuid,NL
1355,Maasvlakte Europahaven noord,NL
1356,Maasvlakte Europahaven noord aansl.,NL
1393,Maasvlakte Loc Werkplaats Aansl.,NL
1394,Maasvlakte Loc Werkplaats Rotterdam,NL
1230,Maasvlakte Noordwesthoek Aansl.,NL
99968,Maasvlakte West,NL
1364,Maasvlakte empl. West west,NL
1362,Maasvlakte West terminal Zuid,NL
99969,Maasvlakte Yangtzehaven Noord,NL
99970,Maasvlakte Yangtzehaven Zuid,NL
1219,Maarheeze,NL
454,Nieuw Amsterdam,NL
1382,Nieuw Buinen,NL
452,Naarden-Bussum,NL
1367,Nederlandse Gist Fabriek - bij Delft,NL
1246,Nederlandse Gist Fabriek aansl. - bij Delft,NL
467,Nuth,NL
1253,"Noordhollands kanaal, brug o/h - bij Purmerend",NL
1252,"Noordhollands kanaal, brug o/h - bij Alkmaar",NL
469,Nijkerk,NL
470,Nijmegen,NL
475,Nijmegen Dukenburg,NL
1368,Nijmegen Goffert,NL
468,Nijmegen Heyendaal,NL
1250,Nijmegen Lent,NL
1245,Nauernasche vaartbrug - bij Krommenie-Assendelft,NL
466,Nunspeet,NL
457,Bad Nieuweschans,NL
1251,Noordelijke splitsing (Haarlem),NL
1248,Nieuwe Veerbrug overloopw.,NL
472,Nijverdal,NL
460,Nieuw Vennep,NL
463,Noordwijkerhout,NL
455,Nieuwerkerk a/d IJssel,NL
1249,Nieuwerkerk IVO,NL
495,Oss,NL
480,Obdam,NL
1265,Overbrakerpolder aansl.,NL
498,Oudenbosch,NL
1264,Oudewater overloopw.,NL
1259,Oosterdoksdoorvaart,NL
99967,Oudewater wachtspoor,NL
483,Oldenzaal,NL
1260,Oss racc. Elzenburg,NL
1261,Oud Heeze,NL
1263,"Oude IJssel, brug o/d - bij Doetinchem",NL
487,Ommen,NL
1255,Onnen,NL
1256,Onnen Noord,NL
1257,Onnen Zuid,NL
494,Opheusden,NL
486,Olst,NL
482,Oisterwijk,NL
489,Oosterbeek,NL
492,Oosterhout West stad,NL
501,Overveen,NL
496,Oss West,NL
1262,Oud Zaltbommel,NL
1266,"Prinses Margrietkanaal, brug o/h - bij Grou-Jirnsum",NL
506,Purmerend Overwhere,NL
508,Purmerend,NL
1267,Purmerend Weidevenne,NL
552,Pernis,NL
509,Putten,NL
56,Amsterdam RAI,NL
513,Raalte,NL
521,Rilland-Bath,NL
525,Roodeschool,NL
1275,Roodeschool aansl.,NL
1386,Roodeschool Aardgascondensaat verlaadstation,NL
1270,"Reitdiep, brug o/h - bij Groningen",NL
1268,Radarweg aansl.,NL
519,Rheden,NL
517,Rhenen,NL
99986,Rotterdam HSL aansl.,NL
537,Ruurlo,NL
542,Rotterdam Lombardijen,NL
523,Roermond,NL
1280,Rotterdam Rechter Maasoever aansl.,NL
524,Rosmalen,NL
1272,Ressen aansl.,NL
557,Rail Service Center Waalhaven,NL
1269,Rail Service Center Waalhaven aansl.,NL
526,Roosendaal,NL
1273,Rijn-Schiekanaalbrug Leiden,NL
1271,"Rensel, brug o/d - tussen Winschoten en Nieuweschans",NL
538,Rijssen,NL
505,Rijswijk,NL
507,Rotterdam Alexander,NL
529,Rotterdam Blaak,NL
530,Rotterdam Centraal,NL
531,Rotterdam Noord,NL
540,Rotterdam Noord goed.,NL
1278,Rotterdam Noord goed. Oost,NL
1279,Rotterdam Noord goed. West,NL
534,Rotterdam Stadion,NL
533,Rotterdam Zuid,NL
518,Reuver,NL
1274,Ringvaartbrug - bij Sassenheim,NL
515,Ravenstein,NL
572,Spaubeek,NL
569,Soestdijk,NL
551,Scheemda,NL
553,Schiedam Centrum,NL
565,Sliedrecht,NL
1292,Sliedrecht Baanhoek,NL
1291,Singelgrachtbrug,NL
341,Houthem-St.Gerlach,NL
549,Schagen,NL
1290,Singelgracht aansl.,NL
561,Schiphol Airport,NL
566,Sneek,NL
1285,Schinkelbrug - bij Amsterdam Zuid,NL
1381,Stadskanaal Hoofdstation,NL
574,Sneek Noord,NL
1380,Stadskanaal Pekelderweg,NL
1387,Sloe-Cobalfret,NL
1388,Sloe-Denemarkenweg,NL
1389,Sloe-Frankrijkweg,NL
1390,Sloe-Thermfos,NL
796,Sluiskil aansl.,NL
1293,Sluiskil racc. Dow Chemical,NL
583,Swalmen,NL
1294,"Smildervaart, brug o/d",NL
1300,Swalmen zuid,NL
554,Schinnen,NL
555,Schin op Geul,NL
1295,Snippeling aansl.,NL
1296,Spaarnebrug - bij Haarlem,NL
1297,Spekholzerheide,NL
545,Sappemeer Oost,NL
543,Santpoort Noord,NL
544,Santpoort Zuid,NL
1288,Simpelveld,NL
1289,Simpelveld Grens,NL
582,Susteren,NL
1284,Sassenheim,NL
567,Soest,NL
1301,Swifterbant,NL
1302,Swifterbant - Dronten,NL
564,Sittard,NL
576,Stedum,NL
1298,Stroe,NL
575,Stavoren,NL
571,Soest Zuid,NL
795,Sas van Gent,NL
1283,Sas van Gent Cerestar Aansl,NL
547,Sauwerd,NL
578,Steenwijk,NL
597,Tilburg,NL
1307,Tilburg aansl.,NL
592,Terborg,NL
1308,Tilburg goed. empl.,NL
590,Tilburg ind. terr.,NL
598,Tilburg Reeshof,NL
1309,Tilburg Universiteit,NL
591,Tegelen,NL
1310,Tongelre aansl.,NL
596,Tiel,NL
798,Terneuzen,NL
1303,Terneuzen Zuidzijde (racc.),NL
1306,Tiel Passewaaij,NL
1311,Twello,NL
618,Uithuizermeeden,NL
617,Uithuizen,NL
619,Usquert,NL
621,Utrecht Centraal,NL
1314,Utrecht Carthesiusweg,NL
615,Uitgeest,NL
623,Utrecht Lunetten,NL
1317,Utrecht Leidsche Rijn,NL
1318,Utrecht Maliebaan,NL
1313,Utrecht aansl. Maarssen,NL
620,Utrecht Overvecht,NL
614,Utrecht Terwijde,NL
1372,Utrecht Vaartsche Rijn,NL
1369,Utrecht Woerden Aansluiting,NL
1370,Utrecht Zuid aansluiting,NL
1320,Utrecht Zuilen,NL
1328,Velperbroek aansl.,NL
1324,VAM-terrein Wijster,NL
1323,VAM aansl. - bij Wijster,NL
658,Voorburg,NL
661,Vorden,NL
1377,Vlaardingen Vulcaanhaven,NL
656,Voerendaal,NL
636,Veendam,NL
1326,Veendam Aansl,NL
1339,Voorst-Empe,NL
667,Vught,NL
1341,Vught aansl.,NL
1338,Voorhout,NL
666,Vroomshoop,NL
632,Valkenburg,NL
1333,Vinkbrug o/d Rijn - bij Leiden,NL
644,Venlo,NL
647,Vierlingsbeek,NL
1335,Vlakebrug o/h Kanaal door Zuid-Beveland,NL
627,Veenendaal Centrum,NL
628,Veenendaal West,NL
1327,Veenendaal West Overloopwissels,NL
640,Velp,NL
1340,Vork,NL
646,Venray,NL
652,Vlissingen,NL
1332,Venserpolder aansl.,NL
1336,Vlissingen Souburg,NL
659,Voorschoten,NL
635,Varsseveld,NL
1325,Vechtbrug - bij Weesp,NL
651,Vleuten,NL
664,Vriezenveen,NL
675,Waddinxveen,NL
674,Waddinxveen Noord,NL
1375,Waddinxveen Triangel,NL
710,Wijchen,NL
702,Woerden,NL
1025,Woerden Molenvliet,NL
691,Wierden,NL
1026,Woerden Overloop,NL
1378,Wildervank,NL
1020,Wildervankkanaalbrug,NL
704,Wolfheze,NL
679,Warffum,NL
1346,Watergraafsmeer,NL
1016,Wgm HSA Onderhoudsloods,NL
1347,Watergraafsmeer Oost aansl.,NL
1348,Watergraafsmeer ringbaan aansl.,NL
1349,Watergraafsmeer West aansl.,NL
711,Wijhe,NL
1350,Waterhuizen aansl.,NL
1017,"Where, brug o/d - bij Purmerend",NL
584,Waalhaven Zuid,NL
1342,Waalhaven Zuid aansl. Noord,NL
1343,Waalhaven Zuid aansl Zuid,NL
1018,Wijlre,NL
1345,Wantijbrug - bij Dordrecht,NL
1022,Willemstunnel Noord,NL
1023,Willemstunnel Zuid,NL
706,Workum,NL
686,Wehl,NL
1021,Willemsdorp,NL
707,Wormerveer,NL
1019,Wijmertsbrug - tussen IJlst en Workum,NL
1344,Wadenoijen,NL
685,Weesp,NL
696,Winschoten,NL
1351,Westelijke splitsing Blijdorp aansl,NL
697,Winsum,NL
1281,Rotterdam Westelijke Splitsing,NL
684,Weert,NL
1135,Eys-Wittem,NL
1014,Westervoort,NL
705,Wolvega,NL
698,Winterswijk,NL
1015,Westerwoldse Aa-brug,NL
1024,Winterswijk West,NL
690,Wezep,NL
1027,Den Haag Ypenburg,NL
734,Zetten-Andelst,NL
742,Zuidbroek,NL
732,Zaltbommel,NL
731,Zaandam,NL
1028,Zaanbrug,NL
728,Zaandam Kogerveld,NL
743,Zuidhorn,NL
1030,Zevenbergschenhoek aansl.,NL
747,Zwolle,NL
1006,Zwolle goed. empl.,NL
1007,Zwolle goed. empl. aansl.,NL
1376,Zwolle Stadshagen,NL
382,Lage Zwaluwe,NL
744,Zutphen,NL
1003,Zutphen goed. empl.,NL
1004,Zutphen goed. empl. aansl.,NL
1005,Zutphen Twentekanaal aansl.,NL
1002,Zuidelijke splitsing (Haarlem),NL
1352,Amsterdam Zaanstraat,NL
741,Zoetermeer,NL
740,Zoetermeer Oost,NL
1000,Zoeterwoude Oost,NL
1001,Zoeterwoude West,NL
735,Zevenaar,NL
737,Zevenbergen,NL
1029,Zevenbergen inhaalsp.,NL
99961,Zevenaar Betuweroute Aansl.,NL
99966,Zevenaar Oost,NL
733,Zandvoort aan Zee,NL
752,Zwijndrecht,NL
364,Zaandijk Zaanse Schans,NL
1088,Botlekbrug,NL
9155,Langwies GR,CH
3464,Beringen Bad Bf,CH
15167,Fehraltorf Industrie,CH
5203,Rodi-Fiesso,CH
227,Subingen,CH
6100,Frauenfeld,CH
3406,Weiach-Kaiserstuhl,CH
1404,Evionnaz,CH
6147,Frauenfeld Paketpost,CH
4133,Cugy FR,CH
1146,Daillens,CH
4141,Henniez,CH
5117,Gurtnellen,CH
5211,Claro,CH
4211,Les Verrières,CH
18,Birsfelden Hafen,CH
19,Schweizerhalle,CH
1436,Monthey Centre agr Bas-V (embr,CH
4118,Sévaz (embr),CH
1437,Monthey Giovanola (embr),CH
1435,Monthey Agip (embr),CH
4009,Le Verney (embr),CH
223,Arch,CH
15628,Thun GB,CH
400,Basel SBB Dreispitz,CH
7288,Eifeld,CH
8186,Rohrbach,CH
7287,Burgholz,CH
17419,Gettnau Güteranlage,CH
7488,Gwatt,CH
4490,Zihlbrücke,CH
7474,Goppenstein,CH
261,Langendorf,CH
7076,Belp,CH
7299,Lattigen bei Spiez,CH
7483,Spiez,CH
7398,Hondrich Süd,CH
7479,Wengi,CH
8089,Biberist Ost,CH
4086,Bulle,CH
9182,Ems Werk,CH
9268,Scuol-Tarasp,CH
9060,Schiers,CH
9253,St. Moritz,CH
9361,Poschiavo,CH
9251,Samedan,CH
9173,Rueun,CH
9171,Ilanz,CH
9061,Furna,CH
9157,Arosa,CH
9073,Davos Platz,CH
7492,Interlaken Ost,CH
9189,Thusis,CH
9255,Pontresina,CH
9369,Tirano,CH
9059,Grüsch,CH
9068,Klosters Platz,CH
9153,St. Peter-Molinis,CH
9176,Trun,CH
9177,Rabius-Surrein,CH
9175,Tavanasa-Breil/Brigels,CH
9254,Punt Muragl,CH
90,Basel Bad Bf,CH
166,Delft Campus,NL
1092,Bussy-Chardonney,CH
5173,Tschamut-Selva,CH
2164,Gontenschwil,CH
9179,Disentis/Mustér,CH
1398,Driebergen-Zeist overloopwissels,NL
1403,Groningen Vork opstelterrein Noord,NL
1404,Groningen Vork opstelterrein Zuid,NL
1405,Hoogkerk aansl.,NL
2089,ANDERLECHT,BE
5323,Sumiswald-Grünen ETB,CH
2095,Y.RUE DE BRUEL,BE
10684,Kvarnängen,SE
1400,Zwolle Raccordement Zuid,NL
1401,Zwolle Raccordement Noord,NL
1402,Zwolle West Overloop,NL
16077,Neuchâtel Cargo,CH
288,Oberbipp,CH
5,Y.LEUVEN-BUNDEL M,BE
6,AALST,BE
7,AALST-OOST,BE
8,AALTER,BE
9,AARSCHOT,BE
10,AARSELE,BE
12,ACREN,BE
13,DE PANNE,BE
16,AISEAU,BE
17,AISEMONT,BE
19,ALKEN,BE
20,Y.TIVOLI,BE
21,ANTWERPEN-NOORD-UITRIT C1,BE
22,AMAY,BE
23,BRUGGE-O.C.,BE
24,AMPSIN,BE
25,ANDENNE,BE
26,OOSTENDE-ROOSTER G,BE
27,ANGLEUR,BE
28,OOSTENDE-ROOSTER C,BE
30,ANTWERPEN-HAVEN,BE
31,ANS,BE
33,KORTENBERG-GOEDEREN,BE
34,ANSEREMME,BE
35,ANTOING,BE
36,ANTWERPEN-D.S.-ANGOLA,BE
37,ANTWERPEN-CENTRAAL,BE
38,ANTWERPEN-DAM,BE
40,MECHELEN-DIJKSTRAAT,BE
41,ANTWERPEN-D.S.-WILMARSDONK,BE
42,ANTWERPEN-KIEL,BE
43,MELSELE-ROOSTER O/Q,BE
44,Y.DUDZELE,BE
46,ANTWERPEN-NOORD-BUNDEL B1,BE
47,ANTWERPEN-NOORD-BUNDEL B2,BE
48,ANTWERPEN-NOORD-BUNDEL B3,BE
49,ANTWERPEN-NOORD-INRIT C1,BE
50,ANTWERPEN-NOORD-BLOK G9-H9,BE
51,ANTWERPEN-NOORD-BLOK 10,BE
52,ANTWERPEN-NOORD-BLOK M9-N9,BE
53,ANTWERPEN-NOORD-BLOK L9,BE
54,ANTWERPEN-NOORD-UITRIT B3,BE
55,ANTWERPEN-NOORD-BUNDEL C1,BE
56,ANTWERPEN-NOORD-BUNDEL C2,BE
58,ANTWERPEN-NOORDERDOKKEN,BE
59,ANTWERPEN-NOORD-PERRON CHW,BE
61,ANTWERPEN-OOST,BE
62,ANTWERPEN-D.S.-OORDEREN,BE
63,ANTWERPEN-SCHIJNPOORT-BUNDEL Q,BE
64,ANTWERPEN-ZUID,BE
65,Y.BERNADETTESTRAAT,BE
66,ANZEGEM,BE
67,APPELTERRE,BE
68,ARCHENNES,BE
69,ANTWERPEN-NOORD-BUNDEL D,BE
70,ARLON,BE
74,ASSE,BE
75,ASSESSE,BE
76,ANTWERPEN-SCHIJNPOORT-CARWASH,BE
77,ATH,BE
78,ATHUS,BE
80,MONCEAU-RECEPTION,BE
81,Y.AUTELBAS,BE
82,AUVELAIS,BE
84,AYWAILLE,BE
85,ANTWERPEN-D.S.-GROENLAND,BE
86,ANTWERPEN-D.S.-LILLO,BE
87,ANTWERPEN-D.S.-BERENDRECHT,BE
90,MONCEAU-GRIL F,BE
91,ANTWERPEN-D.S.-ALASKA,BE
92,Y.AMERIKA,BE
93,DEINZE-WIJKSPOREN,BE
94,ANTWERPEN-D.S.-IJSLAND,BE
95,ANTWERPEN-D.S.-PETROL,BE
96,ANTWERPEN-D.S.-RHODESIE,BE
97,ANTWERPEN-D.S.-ZANDVLIET,BE
98,ANTWERPEN-D.S.-OUDENDIJK,BE
100,AYE,BE
102,BAASRODE-ZUID,BE
104,AALST-KERREBROEK,BE
105,BALEGEM-DORP,BE
106,BALEGEM-ZUID,BE
107,BALEN,BE
108,BALEN-WERKPLAATSEN,BE
109,LEUVEN-BUNDEL Q,BE
110,BAMBRUGGE,BE
112,Y.BETHUNE,BE
114,BARVAUX,BE
115,BASCOUP,BE
116,KORTRIJK-RINGLAAN,BE
117,SCHULEN-SAS,BE
118,BAS-OHA,BE
119,BASSENGE,BE
120,BASSE-WAVRE,BE
121,SILLY,BE
125,BAULERS,BE
126,BEAURAING,BE
127,BEERNEM,BE
128,BEERSEL,BE
130,BEERVELDE,BE
131,BEEZ,BE
132,BEGIJNENDIJK,BE
133,BEIGNEE,BE
136,BELLEM,BE
138,BELSELE,BE
139,ANTWERPEN-BERCHEM,BE
141,BERINGEN-MIJN,BE
142,BERLAAR,BE
143,BEVERLO,BE
146,BERTRIX,BE
147,BERZEE,BE
148,BEUZET,BE
151,BEVEREN(WAAS),BE
153,BIERGES-WALIBI,BE
155,BIERSET-AWANS,BE
157,BILZEN,BE
158,BINCHE,BE
160,BISSEGEM,BE
162,ANTWERPEN-W.H.-B.KALLO,BE
163,MERELBEKE-ROOSTER S,BE
164,NINOVE-WIJKSPOOR,BE
166,BLANKENBERGE,BE
167,BLANMONT,BE
168,ANTWERPEN-DS-NOORDZEETERMINAL,BE
169,BLATON,BE
171,BLERET,BE
172,Y.MUIDE,BE
175,Y.CRIQUELION,BE
177,BOECHOUT,BE
179,ANTWERPEN-NOORD-BUNDEL A1,BE
180,ANTWERPEN-NOORD-BUNDEL A2,BE
181,ANTWERPEN-NOORD-TOEGANG A1,BE
182,ANTWERPEN-NOORD-TOEGANG A2,BE
183,BOITSFORT,BE
184,BOKRIJK,BE
185,BOMAL,BE
187,BOOISCHOT,BE
188,BOOM,BE
189,BOONDAEL,BE
190,BOORTMEERBEEK,BE
191,BORDET,BE
192,BORNEM,BE
194,MERELBEKE-CENTRAAL,BE
195,BOUSSU,BE
196,HAVERSIN-GARAGE,BE
197,BOTZELAER,BE
199,BOUWEL,BE
201,BRACQUEGNIES,BE
203,BRAINE-L'ALLEUD,BE
204,ANTWERPEN-NOORD-BUNDEL N,BE
205,BRAINE-LE-COMTE,BE
208,BRESSOUX,BE
209,BRUGELETTE,BE
210,BRUGGE,BE
212,BRUGGE-SINT-PIETERS,BE
213,BRUGGE-BUNDELS U/V,BE
215,BRUXELLES-CENTRAL,BE
216,BRUXELLES-CONGRES,BE
217,BRUXELLES-CHAPELLE,BE
218,BRUXELLES-LUXEMBOURG,BE
219,BRUSSEL-NATIONAAL-LUCHTHAVEN,BE
220,BRUXELLES-MIDI,BE
221,BRUXELLES-NORD,BE
223,BRUXELLES-OUEST,BE
225,BRUXELLES-PETITE-ILE-FAISC.F,BE
226,BRUXELLES-PETITE-ILE,BE
227,BRUXELLES-SCHUMAN,BE
229,BUDA,BE
231,BUGGENHOUT,BE
232,BUIZINGEN,BE
233,BILZEN-WIJKSPOOR,BE
235,BURST,BE
236,RHISNES-GARAGE,BE
237,BRUXELLES-PETITE-ILE-CARWASH,BE
241,BRUXELLES-NORD-GRIL F,BE
242,SINT-MARTENS-VOEREN,BE
243,BERCHEM-SAINTE-AGATHE,BE
244,ANTWERPEN-NOORD-T.W.,BE
246,CALLENELLE,BE
247,CAMBRON-CASTEAU,BE
249,CARLSBOURG,BE
250,CARNIERES,BE
252,CEROUX-MOUSTY,BE
253,ANTWERPEN-NOORD-PERRON T.C.T.,BE
255,CHAPELLE-DIEU,BE
257,CHAPOIS,BE
258,CHARLEROI-OUEST,BE
259,CHARLEROI-SUD,BE
261,CHASTRE,BE
262,CHATEAU-DE-SEILLES,BE
263,CHATELET,BE
264,CHATELET-FORMATION,BE
265,CHATELET-CARWASH,BE
266,CHENEE,BE
267,CHAUDFONTAINE,BE
269,MARCHE-LES-DAMES-MARCHANDISES,BE
270,ZEDELGEM-GOEDEREN,BE
272,CINEY,BE
273,CLABECQ,BE
274,CLABECQ-MARCHANDISES,BE
275,CHARLEROI-A.T.,BE
277,COMBLAIN-LA-TOUR,BE
278,COMINES,BE
280,COURBE DE JURBISE-PN 78,BE
281,COUILLET,BE
282,CHARLEROI-DRY PORT,BE
283,IZEGEM-SAS,BE
285,BOKSBERGHEIDE,BE
286,COURCELLES-MOTTE,BE
287,COURRIERE,BE
288,COUR-SUR-HEURE,BE
289,COURT-SAINT-ETIENNE,BE
290,STOCKEM-BLOCK 94,BE
291,COUVIN,BE
292,CROIX-ROUGE,BE
295,CUESMES-A.C.,BE
299,CUREGHEM-CUL DE SAC,BE
300,CHATELET-FAISCEAU C,BE
301,CHERTAL,BE
303,STOCKEM-SUD,BE
304,AUBANGE-ZONING,BE
305,BRUXELLES-MIDI-GRIL JNM,BE
308,JEMEPPE-SUR-SAMBRE-MARCHANDISE,BE
309,POUSSET,BE
310,Y.DIEST,BE
311,AUBANGE-FRONTIERE-FRANCE,BE
312,AUBANGE-GRIL E,BE
313,DAVE-SAINT-MARTIN,BE
314,DE BIST,BE
315,VERB.DEERLIJK-CASIER,BE
316,DE HOEK,BE
317,DEINZE,BE
318,DENDERLEEUW,BE
319,DENDERMONDE,BE
320,DE PINTE,BE
322,DOLHAIN-VICINAL,BE
324,DIEPENBEEK,BE
325,DIEGEM,BE
326,DIEST,BE
327,DIKSMUIDE,BE
328,DILBEEK,BE
329,DINANT,BE
331,DOLHAIN-GILEPPE,BE
333,GEDINNE-MARCHANDISES,BE
334,MONTZEN-GRIL M,BE
335,DRONGEN,BE
336,DUFFEL,BE
337,DUINBERGEN,BE
339,MONTZEN-GRIL N,BE
340,HASSELT-L.C.I.,BE
342,ECAUSSINNES,BE
345,EDE,BE
346,EEKLO,BE
347,EICHEM,BE
348,EINE,BE
351,EKE-NAZARETH,BE
352,EKEREN,BE
358,KINKEMPOIS-RELAIS,BE
360,ENGHIEN,BE
361,ENGIS,BE
362,ANTWERPEN-NOORD-BL.9-ROOSTER J,BE
363,EPPEGEM,BE
364,ERBISOEUL,BE
365,EREMBODEGEM,BE
366,ERNAGE,BE
367,ERPE-MERE,BE
368,ERPS-KWERPS,BE
369,ERQUELINNES,BE
371,ERQUELINNES-VILLAGE,BE
372,GENT-KLUIZENDOK-NOORD,BE
373,ESPLECHIN-FRONTIERE,BE
375,ESNEUX,BE
376,ESSEN,BE
378,ESSENE-LOMBEEK,BE
379,EVERGEM-OVERDAM,BE
380,ETTERBEEK,BE
382,EUPEN,BE
383,EVERE,BE
384,EZEMAAL,BE
385,EVERGEM-SLUIS,BE
387,Y.ALASKA,BE
391,FAMILLEUREUX,BE
392,FARCIENNES,BE
395,FAUX,BE
398,FELUY-ZONING,BE
399,FEXHE-LE-HAUT-CLOCHER,BE
400,FLAWINNE,BE
401,FLEMALLE-GRANDE,BE
402,FLEMALLE-HAUTE,BE
404,FLEURUS,BE
405,FLOREE,BE
406,FLOREFFE,BE
407,FELUY-ZONING-FAISCEAU B,BE
409,FLORENVILLE,BE
410,FLORIVAL,BE
412,FONTAINE-VALMONT,BE
413,FORCHIES,BE
414,FOREST-EST,BE
415,FOREST-MIDI,BE
416,FOREST-VOITURES-QUAI SERVICE,BE
417,FOREST-VOITURES,BE
418,FORRIERES,BE
419,FOREST-NORD,BE
421,FRAIPONT,BE
422,FRAMERIES,BE
423,FRANCHIMONT,BE
424,FRANIERE,BE
427,FROYENNES,BE
428,FLEMALLE-ANNEXE,BE
429,FOREST-CARWASH,BE
431,GANTAUFET-ZONING,BE
432,GALMAARDEN,BE
433,GASTUCHE,BE
434,GAVERE-ASPER,BE
435,GEDINNE,BE
436,GEEL,BE
437,FRONT. WALLONIE-FLANDRE 2 L2,BE
438,GEMBLOUX,BE
442,GENDRON-CELLES,BE
443,GENK-ZUID-L.O.-FORD,BE
444,GENK-ZUID-R.O.-HAVEN,BE
445,GENK-ZUID-R.O.-L231,BE
446,GENLY,BE
447,GENTBRUGGE,BE
449,GENT-DAMPOORT,BE
451,GENT-NOORD,BE
453,GENK-ZUID-R.O.-L230,BE
454,GENT-RODENHUIZE,BE
455,GENT-SINT-PIETERS,BE
456,GENT-ZEEHAVEN,BE
457,GENVAL,BE
458,GERAARDSBERGEN,BE
459,SPA-GERONSTERE,BE
461,GHISLENGHIEN,BE
462,GHLIN,BE
465,FRANIERE-GARAGE,BE
466,SCHAERBEEK-FAISCEAU P,BE
468,SCHAERBEEK-FAISCEAU L,BE
470,GLONS,BE
471,GODARVILLE,BE
472,GODINNE,BE
474,GONTRODE,BE
477,GOUVY,BE
479,GOUY-LEZ-PIETON,BE
480,GRAIDE,BE
486,GROENENDAAL,BE
487,GROENENHOEK-WIJKBUNDEL,BE
488,GROOT-BIJGAARDEN,BE
489,GRUPONT,BE
493,HAACHT,BE
494,HAALTERT,BE
496,HABAY,BE
501,HAININ,BE
502,HALANZY,BE
503,HALLE-RING,BE
504,HALLE,BE
505,Y.NOORD HALLE,BE
506,HALLE-GOEDEREN,BE
507,HAMBOS,BE
509,RACC.HAREN-STIB,BE
510,HAMOIR,BE
511,ANTWERPEN-NOORD-PERRON MAINHUB,BE
514,HAM-SUR-HEURE,BE
515,HAM-SUR-SAMBRE,BE
516,HAACHT-WIJKSPOOR,BE
518,HANSBEKE,BE
519,HARCHIES,BE
520,HARELBEKE,BE
521,HAREN-SUD,BE
523,HASSELT,BE
524,HASSELT-AFWISSELING,BE
525,HASSELT-T.W.,BE
526,HASSELT-AFLOS L.35,BE
528,HATRIVAL,BE
529,HASSELT-AFLOS L.35/1,BE
530,HAUTE-FLONE,BE
532,HAVERSIN,BE
533,HAVINNES,BE
535,HAVRE,BE
536,HAYETTES,BE
539,HEIDE,BE
540,HEIST,BE
541,HEIST-OP-DEN-BERG,BE
542,HEIZIJDE,BE
543,HEIKE-ROOSTER K/L/C,BE
546,HEMIKSEM,BE
547,VERB.HEMIKSEM-VERBEKE,BE
550,HENNUYERES,BE
551,HENNUYERES-GARAGE,BE
553,HERENT,BE
554,HERENTALS,BE
557,HERMALLE-SOUS-HUY,BE
559,HERNE,BE
560,HERSEAUX,BE
562,HERSTAL,BE
563,HERZELE,BE
564,HEVERLEE-ROOSTER K/L,BE
565,HEUSDEN,BE
566,HEVER,BE
567,HEVERLEE,BE
568,HILLEGEM,BE
570,HOBOKEN-POLDER,BE
571,HOEGAARDEN,BE
572,HOEILAART,BE
574,HOFSTADE,BE
578,HOLLEKEN,BE
579,HONY,BE
583,HOURAING,BE
585,HOURPES,BE
589,HOUYET,BE
590,HOVE,BE
591,HUIZINGEN,BE
592,HUY,BE
598,HERGENRATH-FRONTIERE,BE
600,IDDERGEM,BE
601,IDEGEM,BE
602,IEPER,BE
604,INGELMUNSTER,BE
606,IZEGEM,BE
609,JABBEKE,BE
610,JAMBES-EST,BE
611,JAMBES,BE
612,JAMIOULX,BE
614,JAVA,BE
615,JEMAPPES,BE
617,ROCHEFORT-JEMELLE,BE
618,JEMEPPE-FROIDMONT,BE
619,JEMEPPE-SUR-MEUSE,BE
620,JEMEPPE-SUR-SAMBRE,BE
621,JETTE,BE
628,JURBISE,BE
629,JUSLENVILLE,BE
630,KALMTHOUT,BE
632,KAPELLEN,BE
634,KAPELLE-OP-DEN-BOS,BE
635,KESSEL,BE
